Name,Email,Location,Zip Code,Age,Gender,Language,Loyalty Program Member,Product Name,Purchase History,Avg Order Value,Cart Abandoned,Payment Method,Page Views,Time Spent (min),Clickstream Data,Search Query,Bounce Rate,Newsletter Opened,Product Rating,Support Queries,Survey Response,Social Media Share,Device Type,Browser Type,Operating System,IP Address,Referral Source,Promotional Elasticity,Loyalty Effect on Purchase,Engagement Score,Cost per Acquisition (CPA),Cost per Channel,Total Revenue,Gross Profit,Net Profit,COGS,Operating Expenses,Profit Margin (%),Revenue Trend,Expense Breakdown,Gross vs Net Profit,Region-wise Revenue Contribution,Churned,Customer ID,Transaction Date,Previous Category,Total Completed Purchase Value,Total Orders in Time Slot,Total Floated Coupon,Reactivated Customers (Per Campaign),Labor Cost,Raw Material Cost,Shipping Cost,Income Group,First Interaction Date,Awareness Stage,Consideration Stage,Intent Stage,Purchase Stage,Product Page Visits,Add to Cart Count,Checkout Initiated,Payments Attempted,Payments Successful,Return Requests,Out of Stock Occurrences,Defective Complaints,Last Purchase Date,Subscription Cancelled,Churn Reason,Discount Applied,Product Price,Quantity Sold,Chargebacks,Number of Chargebacks,#Fraud Flag,Average Resolution Time,Average Response Time,Ticket Resolution Time,Impact of Support Quality on Repeat Purchases,Total Units,Order Shipment Time,Placement Time,Delivery Time,Delivery Delays,Reason for Delivery Delays,Return Due to Delivery Issues,Payment & Transaction Failures,Reasons for Payment Failure,source,Retailer_Name,Store_ID,Store_Location_City,Store_Location_Country,POS_Transaction_ID,Category,Seasonal_Trend,Stock_Availability,Shelf_Space_Allocation,Repeat_Purchase_Rate,Basket_Size,Cross_Purchased_Products,Brand_Substitution_Rate,Category_Share_in_Retailer_Sales,Competitor_Promotion_Impact,Retail_Foot_Traffic,Customer Segment,In_Store_Advertising_Effectiveness,Transaction Amount,Checkout Abandoned,Payment Failure,Product_Issue_Reported,Campaign_Exposure,Return_Flag,Customer Segment Type,Region,Order_ID,Purchase_Frequency,Product_Views,Wishlist_Adds,Delivery_Location_City,Delivery_Location_Country,Shipping_Method,Return_Refund_Rate,Order_Fulfillment_Time,Ad_Clicks,Impressions,Coupon_Code_Usage,Product_Bundling_Preferences,Churn_Risk,Repeat_Purchase_Decline,Discounted,Return_Rate,Defective_Flag,Channel
User11,user11259@gmail.com,London,16291,55,Other,Chinese,1,Clorets,Clorets (4 times),18.8,0.0,Cash on Delivery,38,00:05:41,Home > Candy > Clorets,Clorets,1.0,True,4.0,Delayed Order,Negative,True,Tablet,Edge,Windows,211.29.168.144,Google,0.8,22.56,0.145897435897435,8.0,4.0,14.5897435897435,4.37692307692307,-45.6230769230769,10.2128205128205,100.0,-312.706502636203,16.0487179487179,6.85413005272407,50.0,2.91794871794871,1,5199,2023-11-01,Dairy Milk,18.8,3,0,2,99.13301913575192,245.9169298780461,87.99075434976518,Low,2023-10-30,4,7,8,9,299,214,182,160,151,0,0,0,2024-07-31,0,No Need,5,270.0,2.0,0,0,0,00:05:00,00:02:00,00:04:00,1.0,10.0,00:07:00,00:01:00,00:10:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User12,user12689@mondelez.com,Toronto,46002,33,Female,Spanish,1,Dairy Milk,Dairy Milk (6 times),62.27,1.0,UPI,50,00:19:15,Home > Chocolate > Dairy Milk,Dairy Milk,0.0,False,4.0,Payment Issue,Positive,True,Tablet,Safari,iOS,122.197.253.253,Facebook,0.8,74.724,0.377450980392156,8.0,4.0,37.7450980392156,11.3235294117647,-38.6764705882353,26.4215686274509,100.0,-102.467532467532,41.5196078431372,2.64935064935065,50.0,7.54901960784313,0,4854,2022-07-01,Mirinda,62.27,1,0,1,275.2304424943082,387.7359647701688,68.09793475067502,High,2022-06-22,7,7,4,8,351,294,283,271,266,1,4,2,2025-01-09,1,Price,20,102.0,9.0,0,0,0,00:03:00,00:01:00,00:05:00,10.0,10.0,00:03:00,00:00:00,00:05:00,No,Shipping carrier issue,No,Yes,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User13,user13456@outlook.com,NewYork,79663,56,Male,Spanish,0,Oreo,Oreo (7 times),21.75,0.0,PayPal,41,00:16:46,Home > Biscuits > Oreo,Snacks,0.0,True,3.0,Delayed Order,Positive,False,Tablet,Edge,Android,11.250.11.165,Direct,0.8,21.75,0.399285714285714,8.0,4.0,39.9285714285714,11.9785714285714,-38.0214285714285,27.95,100.0,-95.2236135957066,43.9214285714285,2.50447227191413,50.0,7.98571428571428,0,8263,2022-08-01,Trident,21.75,8,4,0,357.0099626446021,800.092157792438,26.73023137312045,Low,2022-07-09,5,4,1,9,330,260,230,204,199,0,2,0,2024-05-08,0,Other,20,470.0,17.0,0,0,0,00:02:00,00:01:00,00:02:00,4.0,10.0,00:03:00,00:03:00,00:04:00,Yes,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User14,user14841@yahoo.com,Toronto,28538,49,Other,French,1,Schweppes,Schweppes (10 times),29.46,1.0,Credit Card,50,00:10:13,Home > Beverages > Schweppes,Schweppes,0.0,False,1.0,Product Complaint,Positive,True,Desktop,Chrome,Windows,251.102.250.156,Instagram,0.8,35.352,0.200392156862745,8.0,4.0,20.0392156862745,6.01176470588235,-43.9882352941176,14.0274509803921,100.0,-219.510763209393,22.0431372549019,4.99021526418786,50.0,4.0078431372549,0,2914,2023-12-01,BelVita,29.46,2,4,2,160.5474051150744,294.0570024661974,59.47415232776468,High,2023-11-07,1,5,4,4,349,267,256,227,227,8,4,2,2025-01-25,0,Quality,20,328.0,18.0,0,0,0,00:03:00,00:02:00,00:05:00,10.0,10.0,00:05:00,00:03:00,00:05:00,No,Shipping carrier issue,No,Yes,Insufficient funds,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User15,user15751@gmail.com,Sydney,69887,51,Other,English,0,Oreo,Oreo (7 times),7.45,0.0,PayPal,1,00:03:32,Home > Biscuits > Oreo,Snacks,0.0,True,3.0,Delayed Order,Negative,False,Mobile,Edge,iOS,165.159.108.21,EmailCampaign,0.8,7.45,1.77,8.0,4.0,177.0,53.1,3.1,123.9,100.0,1.75141242937853,194.7,0.564971751412429,50.0,35.4,1,8365,2023-11-01,Bournville,7.45,8,0,2,486.1005243213383,952.4018958907968,44.41461961318931,Low,2023-10-16,5,3,9,8,457,434,398,370,361,8,1,0,2024-12-26,0,Price,20,402.0,13.0,0,0,0,00:02:00,00:01:00,00:03:00,1.0,10.0,00:04:00,00:03:00,00:04:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User16,user16756@mondelez.com,NewYork,49977,63,Female,Hindi,1,BelVita,BelVita (5 times),62.19,0.0,PayPal,31,00:17:35,Home > Biscuits > BelVita,Snacks,1.0,False,2.0,Delayed Order,Positive,False,Desktop,Firefox,iOS,74.18.223.210,Google,0.2,74.628,0.5496875,2.0,1.0,54.96875,16.4906249999999,-33.509375,38.478125,100.0,-60.9607731665719,60.465625,1.81921546333143,50.0,10.99375,1,4072,2023-08-01,TUC,62.19,1,0,2,207.0597779725527,543.6296015442524,12.43352034713152,Medium,2023-07-15,4,5,1,5,493,473,455,432,431,6,0,2,2024-06-12,1,No Need,0,441.0,1.0,0,0,0,00:05:00,00:01:00,00:05:00,6.0,10.0,00:03:00,00:00:00,00:03:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User17,user17160@outlook.com,Sydney,33334,19,Other,French,0,Dairy Milk,Dairy Milk (4 times),13.97,1.0,UPI,49,00:06:36,Home > Chocolate > Dairy Milk,Dairy Milk,1.0,False,3.0,Delayed Order,Neutral,False,Desktop,Edge,iOS,83.18.235.22,Facebook,0.8,13.97,0.1322,8.0,4.0,13.22,3.966,-46.034,9.254,100.0,-348.21482602118,14.542,7.5642965204236,50.0,2.644,0,1406,2022-12-01,TUC,13.97,6,4,0,469.5600251970515,196.2280417912856,27.6852575865735,Medium,2022-11-21,1,5,3,4,391,364,354,345,340,9,1,0,2024-10-21,0,Quality,0,125.0,12.0,0,0,0,00:04:00,00:01:00,00:04:00,10.0,10.0,00:06:00,00:01:00,00:08:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User18,user18827@gmail.com,NewYork,95947,21,Male,Hindi,1,Stride,Stride (6 times),32.59,1.0,UPI,42,00:19:31,Home > Gum > Stride,Stride,0.0,True,2.0,Product Complaint,Positive,False,Tablet,Edge,Android,196.9.193.195,Instagram,0.2,39.108,0.454186046511627,2.0,1.0,45.4186046511628,13.6255813953488,-36.3744186046511,31.7930232558139,100.0,-80.0870455709165,49.960465116279,2.20174091141833,50.0,9.08372093023256,0,1166,2022-05-01,Clorets,32.59,4,0,0,318.8099436488489,948.7550907921328,28.50203400115265,Medium,2022-04-09,2,4,8,4,476,428,408,397,396,2,2,0,2024-11-06,1,Price,15,225.0,5.0,0,0,0,00:05:00,00:02:00,00:03:00,9.0,10.0,00:05:00,00:01:00,00:08:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User19,user19952@mondelez.com,Mumbai,24504,49,Other,Hindi,1,Sour Patch,Sour Patch (5 times),9.98,0.0,PayPal,34,00:07:00,Home > Candy > Sour Patch,Sour Patch,1.0,True,4.0,Delayed Order,Positive,True,Desktop,Firefox,MacOS,246.154.166.48,EmailCampaign,0.8,11.976,0.200285714285714,8.0,4.0,20.0285714285714,6.00857142857142,-43.9914285714285,14.02,100.0,-219.643366619115,22.0314285714285,4.99286733238231,50.0,4.00571428571428,0,1508,2021-07-01,Trident,9.98,3,2,0,51.83574470322117,511.0104388547553,17.41028327608694,High,2021-06-30,9,6,3,2,360,286,274,249,247,4,1,2,2024-10-13,0,Quality,20,59.0,8.0,0,0,0,00:01:00,00:02:00,00:02:00,8.0,10.0,00:02:00,00:00:00,00:03:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User20,user20309@yahoo.com,London,11773,43,Female,Spanish,0,Mirinda,Mirinda (8 times),59.31,0.0,UPI,4,00:05:05,Home > Beverages > Mirinda,Snacks,0.0,True,2.0,Delayed Order,Neutral,True,Tablet,Firefox,Windows,223.149.124.13,Google,0.8,59.31,1.018,8.0,4.0,101.8,30.54,-19.46,71.2599999999999,100.0,-19.1159135559921,111.98,0.982318271119842,50.0,20.36,0,2661,2021-01-01,Bournville,59.31,1,1,1,190.0004621448325,601.2686731899194,50.79876385700793,High,2020-12-11,1,5,2,9,221,199,167,155,152,3,1,1,2024-09-15,1,Price,5,166.0,15.0,0,0,0,00:05:00,00:01:00,00:02:00,6.0,10.0,00:04:00,00:01:00,00:06:00,Yes,Weather,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User21,user21679@mondelez.com,Sydney,78864,44,Other,English,0,Dentyne,Dentyne (9 times),68.69,1.0,Credit Card,25,00:15:56,Home > Gum > Dentyne,Snacks,1.0,False,3.0,Delayed Order,Neutral,False,Tablet,Chrome,MacOS,237.4.177.250,Direct,0.8,68.69,0.613076923076923,8.0,4.0,61.3076923076923,18.3923076923076,-31.6076923076923,42.9153846153846,100.0,-51.5558343789209,67.4384615384615,1.63111668757841,50.0,12.2615384615384,0,4664,2023-11-01,Sour Patch,68.69,1,4,2,59.69689012488193,266.6752971152659,55.72315821734873,Medium,2023-10-14,4,8,1,9,452,401,366,357,353,6,1,1,2024-07-04,0,Price,15,329.0,3.0,0,0,0,00:02:00,00:02:00,00:04:00,4.0,10.0,00:06:00,00:00:00,00:09:00,Yes,High demand,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User22,user22166@gmail.com,Sydney,63837,59,Other,French,0,TUC,TUC (5 times),49.41,0.0,PayPal,13,00:10:52,Home > Biscuits > TUC,TUC,0.0,False,4.0,Delayed Order,Positive,True,Desktop,Safari,Android,16.240.234.37,Facebook,0.8,49.41,0.777142857142857,8.0,4.0,77.7142857142857,23.3142857142857,-26.6857142857142,54.4,100.0,-34.3382352941176,85.4857142857143,1.28676470588235,50.0,15.5428571428571,1,4489,2023-08-01,BelVita,49.41,7,1,2,221.6640785208113,399.9780890905485,40.60106354443835,Medium,2023-07-17,8,2,9,1,435,406,393,372,364,8,3,0,2024-11-21,1,No Need,20,267.0,6.0,0,0,0,00:03:00,00:02:00,00:01:00,3.0,10.0,00:06:00,00:01:00,00:08:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User23,user23636@yahoo.com,Sydney,34588,24,Other,Spanish,1,BelVita,BelVita (6 times),37.41,1.0,Cash on Delivery,36,00:11:12,Home > Biscuits > BelVita,BelVita,1.0,True,5.0,Delayed Order,Negative,False,Tablet,Safari,Windows,91.215.92.151,Google,0.8,44.892,0.302972972972973,8.0,4.0,30.2972972972973,9.08918918918919,-40.9108108108108,21.2081081081081,100.0,-135.031222123104,33.327027027027,3.30062444246208,50.0,6.05945945945946,0,1680,2023-12-01,BelVita,37.41,6,3,1,469.6403141570302,733.274231860913,47.11233030861312,Low,2023-11-22,5,6,3,4,248,155,128,119,116,1,2,2,2025-01-29,0,Other,0,224.0,13.0,1,3,0,00:04:00,00:02:00,00:01:00,3.0,10.0,00:02:00,00:02:00,00:03:00,No,Shipping carrier issue,No,Yes,Fraud detection,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User24,user24199@mondelez.com,Mumbai,14553,34,Male,English,1,Dairy Milk,Dairy Milk (4 times),12.29,0.0,UPI,33,00:09:44,Home > Chocolate > Dairy Milk,Dairy Milk,0.0,True,3.0,Payment Issue,Positive,True,Mobile,Safari,MacOS,196.238.159.76,Instagram,0.8,14.7479999999999,0.286470588235294,8.0,4.0,28.6470588235294,8.59411764705882,-41.4058823529411,20.0529411764705,100.0,-144.537987679671,31.5117647058823,3.49075975359342,50.0,5.72941176470588,0,3524,2022-01-01,BelVita,12.29,3,3,0,400.5576591631043,211.572455960942,59.45429732029987,Medium,2021-12-29,7,2,7,9,258,205,190,182,174,7,1,1,2024-05-06,0,No Need,5,283.0,12.0,0,0,0,00:05:00,00:01:00,00:02:00,9.0,10.0,00:04:00,00:02:00,00:07:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User25,user25507@gmail.com,NewYork,32386,36,Female,French,1,BelVita,BelVita (3 times),97.48,1.0,PayPal,46,00:19:04,Home > Biscuits > BelVita,BelVita,1.0,True,5.0,Product Complaint,Negative,True,Mobile,Edge,Android,217.44.194.70,Direct,0.8,116.976,0.40595744680851,8.0,4.0,40.595744680851,12.1787234042553,-37.8212765957446,28.4170212765957,100.0,-93.1656184486373,44.6553191489361,2.46331236897274,50.0,8.11914893617021,0,3120,2021-06-01,Clorets,97.48,2,2,0,329.0594588603004,613.4129644084654,20.84351367138354,Medium,2021-05-16,2,6,3,4,369,295,251,225,216,8,1,2,2024-11-02,0,Price,15,486.0,19.0,0,0,0,00:05:00,00:02:00,00:04:00,7.0,10.0,00:05:00,00:03:00,00:07:00,Yes,Inventory issues,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User26,user26399@outlook.com,Sydney,81127,58,Other,Spanish,1,Trident,Trident (7 times),40.74,1.0,UPI,9,00:17:34,Home > Gum > Trident,Trident,1.0,True,3.0,Delayed Order,Neutral,True,Tablet,Edge,iOS,246.202.229.121,Direct,0.2,48.888,1.757,2.0,1.0,175.7,52.71,2.70999999999999,122.99,100.0,1.54240182128628,193.27,0.569151963574274,50.0,35.14,0,6260,2022-02-01, Star,40.74,3,3,0,292.3484197686736,724.1704895837331,60.60531767194838,Medium,2022-01-06,4,4,8,2,387,336,305,282,280,9,1,1,2025-01-02,0,Quality,5,301.0,18.0,0,0,0,00:03:00,00:01:00,00:01:00,9.0,10.0,00:01:00,00:02:00,00:02:00,Yes,Address issues,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User27,user27883@yahoo.com,Sydney,91830,65,Male,Hindi,1, Star,5 Star (2 times),98.67,0.0,UPI,28,00:08:08,Home > Chocolate > 5 Star,Snacks,0.0,True,2.0,Delayed Order,Negative,False,Desktop,Safari,Android,68.18.213.183,Instagram,0.8,118.404,0.280689655172413,8.0,4.0,28.0689655172413,8.42068965517241,-41.5793103448275,19.6482758620689,100.0,-148.132678132678,30.8758620689655,3.56265356265356,50.0,5.61379310344827,1,5357,2022-03-01,Halls,98.67,8,4,1,217.6618654349192,101.6529762329366,73.8932490979132,High,2022-02-06,4,1,9,2,470,401,377,352,345,9,0,2,2024-10-14,1,No Need,20,344.0,1.0,0,0,0,00:04:00,00:01:00,00:05:00,9.0,10.0,00:04:00,00:02:00,00:04:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User28,user28129@gmail.com,Mumbai,27067,61,Other,Hindi,0,Stride,Stride (5 times),67.8,1.0,PayPal,27,00:19:38,Home > Gum > Stride,Stride,0.0,True,2.0,Delayed Order,Negative,False,Tablet,Edge,MacOS,229.211.15.209,Google,0.8,67.8,0.701428571428571,8.0,4.0,70.1428571428571,21.0428571428571,-28.9571428571428,49.1,100.0,-41.2830957230142,77.1571428571428,1.42566191446028,50.0,14.0285714285714,0,2363,2021-04-01,Schweppes,67.8,7,2,2,145.1928664088291,853.8187880675398,88.72857954754176,High,2021-03-17,1,6,8,9,389,363,332,326,326,8,3,0,2024-12-09,1,Other,10,371.0,7.0,0,0,0,00:05:00,00:02:00,00:02:00,9.0,10.0,00:02:00,00:02:00,00:03:00,Yes,High demand,Yes,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User29,user29532@mondelez.com,NewYork,95477,64,Female,French,0,Trident,Trident (7 times),25.05,0.0,UPI,34,00:04:19,Home > Gum > Trident,Trident,1.0,False,2.0,Payment Issue,Positive,True,Desktop,Chrome,Windows,254.219.176.144,Google,0.8,25.05,0.123428571428571,8.0,4.0,12.3428571428571,3.70285714285714,-46.2971428571428,8.63999999999999,100.0,-375.092592592592,13.5771428571428,8.10185185185185,50.0,2.46857142857142,0,3292,2022-04-01,Dairy Milk,25.05,7,2,1,78.13621301609683,150.6999663320238,37.14163370126569,Medium,2022-03-30,8,3,5,4,374,347,301,286,278,9,0,2,2024-12-29,1,Price,5,55.0,12.0,0,0,0,00:05:00,00:01:00,00:05:00,9.0,10.0,00:06:00,00:00:00,00:06:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User30,user30955@mondelez.com,Mumbai,98358,28,Female,Hindi,0,Clorets,Clorets (8 times),43.42,1.0,UPI,43,00:14:34,Home > Candy > Clorets,Clorets,1.0,True,2.0,Delayed Order,Positive,False,Tablet,Chrome,Android,161.62.19.189,Instagram,0.2,43.42,0.331363636363636,2.0,1.0,33.1363636363636,9.94090909090909,-40.0590909090909,23.1954545454545,100.0,-120.891632373113,36.45,3.01783264746227,50.0,6.62727272727272,1,2538,2023-04-01,Tang,43.42,5,4,2,135.5660000262017,322.2281720832088,77.26685157548017,Low,2023-03-22,3,7,2,1,250,166,145,119,111,6,3,1,2024-09-05,0,No Need,5,70.0,10.0,0,0,0,00:02:00,00:02:00,00:04:00,9.0,10.0,00:05:00,00:02:00,00:07:00,Yes,Weather,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User31,user31185@mondelez.com,Mumbai,11493,37,Other,Chinese,1, Star,5 Star (8 times),21.38,0.0,Credit Card,33,00:07:32,Home > Chocolate > 5 Star,5 Star,1.0,True,3.0,Payment Issue,Neutral,True,Desktop,Safari,Windows,122.29.220.62,Google,0.2,25.656,0.221764705882352,2.0,1.0,22.1764705882352,6.65294117647058,-43.3470588235294,15.5235294117647,100.0,-195.464190981432,24.3941176470588,4.50928381962864,50.0,4.43529411764705,0,4408,2022-04-01,Halls,21.38,3,0,2,208.1840372288351,967.1904084607452,64.5418759254434,Low,2022-03-28,4,3,6,1,254,178,131,114,105,8,1,0,2025-01-06,0,No Need,0,122.0,12.0,0,0,0,00:02:00,00:02:00,00:05:00,0.0,10.0,00:04:00,00:02:00,00:07:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
