Name,Email,Location,Zip Code,Age,Gender,Language,Loyalty Program Member,Product Name,Purchase History,Avg Order Value,Cart Abandoned,Payment Method,Page Views,Time Spent (min),Clickstream Data,Search Query,Bounce Rate,Newsletter Opened,Product Rating,Support Queries,Survey Response,Social Media Share,Device Type,Browser Type,Operating System,IP Address,Referral Source,Promotional Elasticity,Loyalty Effect on Purchase,Engagement Score,Cost per Acquisition (CPA),Cost per Channel,Total Revenue,Gross Profit,Net Profit,COGS,Operating Expenses,Profit Margin (%),Revenue Trend,Expense Breakdown,Gross vs Net Profit,Region-wise Revenue Contribution,Churned,Customer ID,Transaction Date,Previous Category,Total Completed Purchase Value,Total Orders in Time Slot,Total Floated Coupon,Reactivated Customers (Per Campaign),Labor Cost,Raw Material Cost,Shipping Cost,Income Group,First Interaction Date,Awareness Stage,Consideration Stage,Intent Stage,Purchase Stage,Product Page Visits,Add to Cart Count,Checkout Initiated,Payments Attempted,Payments Successful,Return Requests,Out of Stock Occurrences,Defective Complaints,Last Purchase Date,Subscription Cancelled,Churn Reason,Discount Applied,Product Price,Quantity Sold,Chargebacks,Number of Chargebacks,#Fraud Flag,Average Resolution Time,Average Response Time,Ticket Resolution Time,Impact of Support Quality on Repeat Purchases,Total Units,Order Shipment Time,Placement Time,Delivery Time,Delivery Delays,Reason for Delivery Delays,Return Due to Delivery Issues,Payment & Transaction Failures,Reasons for Payment Failure,source,Retailer_Name,Store_ID,Store_Location_City,Store_Location_Country,POS_Transaction_ID,Category,Seasonal_Trend,Stock_Availability,Shelf_Space_Allocation,Repeat_Purchase_Rate,Basket_Size,Cross_Purchased_Products,Brand_Substitution_Rate,Category_Share_in_Retailer_Sales,Competitor_Promotion_Impact,Retail_Foot_Traffic,Customer Segment,In_Store_Advertising_Effectiveness,Transaction Amount,Checkout Abandoned,Payment Failure,Product_Issue_Reported,Campaign_Exposure,Return_Flag,Customer Segment Type,Region,Order_ID,Purchase_Frequency,Product_Views,Wishlist_Adds,Delivery_Location_City,Delivery_Location_Country,Shipping_Method,Return_Refund_Rate,Order_Fulfillment_Time,Ad_Clicks,Impressions,Coupon_Code_Usage,Product_Bundling_Preferences,Churn_Risk,Repeat_Purchase_Decline,Discounted,Return_Rate,Defective_Flag,Channel,Cluster
User1,user1000958@outlook.com,India,54374,42,Other,English,0,Generic Product,Electronics,444.6466417,4,UPI,25,11.05,18,Candy,67.85,TRUE,1.2,Delayed Order,Negative,TRUE,Desktop,Chrome,MacOS,0.197.144.161,Search,2.32,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,1/28/2025,Clothing,435.5879786,9,10,2,274.7862366,554.5922455,54.92351543,High,7/13/2023,0,0,0,1,349,290,261,244,239,4,1,0,11/20/2024,0,Other,5,3.67,1,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Beverages,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Budget,Medium,3.67,1,0,0,Yes,0,Returning,West,ORD10193,3,94,2,Mumbai,India,Express,0.71,0:07:00,7,9877,2,Beverages & Snacks,Low,21.15,TRUE,20.46,1,Web,1
User1,user1000958@outlook.com,USA,54374,42,Other,English,0,Generic Product,Beauty,489.0539015,5,Debit Card,25,11.05,8,Candy,55.75,TRUE,4.3,Delayed Order,Negative,TRUE,Desktop,Edge,MacOS,0.197.144.161,Search,2.17,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,2/25/2025,Grocery,457.497648,6,5,4,274.7862366,554.5922455,54.92351543,High,7/14/2023,1,1,0,0,349,290,261,244,239,4,1,0,12/3/2024,1,Other,5,3.16,4,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Biscuits,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Regular,Medium,12.64,0,0,0,Yes,0,Returning,East,ORD10194,7,15,2,New York,India,Express,0.17,0:04:00,18,8053,1,Chocolate & Biscuits,Low,26.57,TRUE,19.02,1,In-Store,2
User1,user1000958@outlook.com,Brazil,54374,42,Other,English,1,Generic Product,Electronics,188.984815,0,Cash on Delivery,25,11.05,12,Gum,38.87,TRUE,3.6,Delayed Order,Negative,TRUE,Mobile,Firefox,MacOS,0.197.144.161,Ads,1.83,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,10/9/2024,Clothing,387.0306939,5,15,1,274.7862366,554.5922455,54.92351543,High,7/15/2023,1,0,1,0,349,290,261,244,239,4,1,0,1/15/2025,0,Other,15,37.57,5,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Regular,Medium,187.85,1,0,0,Yes,0,Returning,South,ORD10195,5,39,0,Berlin,Brazil,Express,0.25,0:05:00,12,5945,1,Candy & Gum,Low,9.48,TRUE,12.82,1,Web,1
User1,user1000958@outlook.com,Germany,54374,42,Other,English,1,Generic Product,Electronics,247.3443936,0,Debit Card,25,11.05,13,Chocolate,53.67,TRUE,4.5,Delayed Order,Negative,TRUE,Desktop,Safari,MacOS,0.197.144.161,Ads,1.03,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,12/30/2024,Grocery,358.280635,3,0,6,274.7862366,554.5922455,54.92351543,High,7/16/2023,0,0,1,1,349,290,261,244,239,4,1,0,10/20/2024,1,Other,20,44.84,3,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Biscuits,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Premium,Medium,134.52,0,0,0,Yes,0,Returning,North,ORD10196,9,9,1,London,USA,Standard,0.58,0:07:00,13,9438,5,Candy & Gum,Low,34.69,FALSE,26.98,1,In-Store,2
User1,user1000958@outlook.com,UK,54374,42,Other,English,1,Generic Product,Electronics,192.5866152,2,Credit Card,25,11.05,2,Snacks,52.01,TRUE,2.5,Delayed Order,Negative,TRUE,Tablet,Firefox,MacOS,0.197.144.161,Search,0.73,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,12/8/2024,Clothing,129.7742861,2,10,6,274.7862366,554.5922455,54.92351543,High,7/17/2023,0,1,1,1,349,290,261,244,239,4,1,0,12/13/2024,1,Other,10,11.04,2,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Premium,Medium,22.08,1,1,0,Yes,0,Returning,South,ORD10197,3,71,3,New York,Germany,Standard,0.94,0:06:00,6,9905,1,Candy & Gum,Low,3.66,TRUE,15.58,1,Mobile App,1
User1,user1000958@outlook.com,UK,54374,42,Other,English,1,Generic Product,Grocery,482.509806,0,Cash on Delivery,25,11.05,18,Gum,69.41,TRUE,2,Delayed Order,Negative,TRUE,Tablet,Chrome,MacOS,0.197.144.161,Direct,0.53,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,10/14/2024,Beauty,297.3352234,5,0,4,274.7862366,554.5922455,54.92351543,High,7/18/2023,1,1,0,1,349,290,261,244,239,4,1,0,1/25/2025,1,Other,0,1.3,2,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Budget,Medium,2.6,1,1,0,Yes,0,Returning,North,ORD10198,10,17,3,Berlin,Brazil,Express,0.6,0:01:00,9,6880,5,Beverages & Snacks,Low,18.64,TRUE,15.18,0,In-Store,2
User1,user1000958@outlook.com,Australia,54374,42,Other,English,0,Generic Product,Beauty,207.3272601,4,Cash on Delivery,25,11.05,7,Biscuits,78.9,TRUE,4.8,Delayed Order,Negative,TRUE,Mobile,Edge,MacOS,0.197.144.161,Search,0.71,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,12/27/2024,Clothing,351.2481784,3,5,7,274.7862366,554.5922455,54.92351543,High,7/19/2023,0,0,0,1,349,290,261,244,239,4,1,0,1/4/2025,0,Other,5,14.04,1,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Candy,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Regular,Medium,14.04,0,0,0,Yes,0,Returning,East,ORD10199,3,9,2,Berlin,UK,Express,0.49,0:06:00,12,9301,1,Beverages & Snacks,Low,74.68,FALSE,1.87,0,Mobile App,1
User1,user1000958@outlook.com,USA,54374,42,Other,English,0,Generic Product,Beauty,67.21333078,4,Cash on Delivery,25,11.05,1,Chocolate,44.66,TRUE,4.5,Delayed Order,Negative,TRUE,Tablet,Chrome,MacOS,0.197.144.161,Direct,1.09,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,11/16/2024,Clothing,151.1622939,4,0,8,274.7862366,554.5922455,54.92351543,High,7/20/2023,1,1,1,1,349,290,261,244,239,4,1,0,11/29/2024,0,Other,15,33.27,5,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Beverages,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Regular,Medium,166.35,0,0,0,Yes,0,Returning,North,ORD10200,4,1,3,New York,USA,Standard,0.65,0:08:00,10,2335,2,Beverages & Snacks,High,32.55,FALSE,27.66,1,In-Store,1
User1,user1000958@outlook.com,Australia,54374,42,Other,English,1,Generic Product,Electronics,132.7498478,5,Debit Card,25,11.05,17,Gum,65.8,TRUE,1.2,Delayed Order,Negative,TRUE,Desktop,Safari,MacOS,0.197.144.161,Social Media,1.6,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,9/30/2024,Beauty,205.1709196,1,10,3,274.7862366,554.5922455,54.92351543,High,7/21/2023,1,1,1,1,349,290,261,244,239,4,1,0,12/5/2024,0,Other,10,10.77,3,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Gum,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Premium,Medium,32.31,1,1,0,Yes,0,Returning,East,ORD10201,7,26,1,London,USA,Express,0.15,0:05:00,10,906,1,Candy & Gum,Low,66.82,FALSE,5.31,1,Mobile App,2
User1,user1000958@outlook.com,India,54374,42,Other,English,0,Generic Product,Clothing,218.1618784,5,Debit Card,25,11.05,20,Gum,25.99,TRUE,4.8,Delayed Order,Negative,TRUE,Tablet,Chrome,MacOS,0.197.144.161,Ads,0.63,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,10/24/2024,Beauty,474.054646,8,0,1,274.7862366,554.5922455,54.92351543,High,7/22/2023,0,1,1,0,349,290,261,244,239,4,1,0,11/30/2024,1,Other,20,31.99,4,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Gum,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Regular,Medium,127.96,1,0,0,Yes,0,Returning,South,ORD10202,4,39,2,Mumbai,India,Standard,0.71,0:10:00,3,6980,2,Candy & Gum,High,71.69,TRUE,15.85,0,Mobile App,1
User1,user1000958@outlook.com,UK,54374,42,Other,English,1,Generic Product,Grocery,305.467057,5,UPI,25,11.05,7,Candy,66.61,TRUE,2.9,Delayed Order,Negative,TRUE,Desktop,Firefox,MacOS,0.197.144.161,Direct,0.77,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,11/23/2024,Electronics,209.899176,1,0,1,274.7862366,554.5922455,54.92351543,High,7/23/2023,1,0,0,1,349,290,261,244,239,4,1,0,2/8/2025,1,Other,0,3.42,2,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Candy,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Budget,Medium,6.84,0,1,0,Yes,0,Returning,East,ORD10203,6,29,0,Mumbai,Australia,Express,0.83,0:10:00,17,7532,2,Chocolate & Biscuits,High,58.12,FALSE,24.11,0,Web,2
User1,user1000958@outlook.com,UK,54374,42,Other,English,1,Generic Product,Electronics,312.8623739,2,PayPal,25,11.05,7,Gum,42.29,TRUE,4.8,Delayed Order,Negative,TRUE,Tablet,Firefox,MacOS,0.197.144.161,Search,0.86,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,10/18/2024,Clothing,164.5364307,3,0,3,274.7862366,554.5922455,54.92351543,High,7/24/2023,0,1,0,0,349,290,261,244,239,4,1,0,10/11/2024,0,Other,0,27.22,5,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Biscuits,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Premium,Medium,136.1,1,0,0,Yes,0,Returning,South,ORD10204,1,75,0,Mumbai,India,Standard,0.67,0:09:00,3,7324,4,Chocolate & Biscuits,High,95.87,FALSE,6.46,0,In-Store,1
User1,user1000958@outlook.com,Germany,54374,42,Other,English,0,Generic Product,Electronics,381.8039726,5,PayPal,25,11.05,14,Snacks,22.36,TRUE,2.9,Delayed Order,Negative,TRUE,Mobile,Edge,MacOS,0.197.144.161,Search,1.76,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,2/4/2025,Beauty,62.53412505,7,15,5,274.7862366,554.5922455,54.92351543,High,7/25/2023,1,0,1,0,349,290,261,244,239,4,1,0,2/20/2025,0,Other,5,37.72,5,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Biscuits,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Regular,Medium,188.6,1,1,0,Yes,0,Returning,East,ORD10205,9,31,0,Mumbai,UK,Standard,0.7,0:01:00,6,2608,0,Chocolate & Biscuits,Low,2.14,TRUE,15.82,1,Web,2
User1,user1000958@outlook.com,Australia,54374,42,Other,English,1,Generic Product,Grocery,327.4547346,1,UPI,25,11.05,9,Candy,41.79,TRUE,3.1,Delayed Order,Negative,TRUE,Desktop,Safari,MacOS,0.197.144.161,Email,1.73,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,2/7/2025,Beauty,177.2572668,6,15,5,274.7862366,554.5922455,54.92351543,High,7/26/2023,0,1,0,0,349,290,261,244,239,4,1,0,2/11/2025,1,Other,0,17.32,3,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Gum,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Regular,Medium,51.96,1,0,0,Yes,0,Returning,North,ORD10206,6,52,3,Mumbai,Brazil,Standard,0.34,0:09:00,2,8206,1,Chocolate & Biscuits,High,73.87,FALSE,7.22,0,Web,2
User1,user1000958@outlook.com,Germany,54374,42,Other,English,0,Generic Product,Electronics,250.8516629,3,UPI,25,11.05,10,Biscuits,56.64,TRUE,3.8,Delayed Order,Negative,TRUE,Tablet,Chrome,MacOS,0.197.144.161,Ads,1.6,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,10/27/2024,Electronics,309.9500816,3,5,1,274.7862366,554.5922455,54.92351543,High,7/27/2023,0,0,0,1,349,290,261,244,239,4,1,0,10/16/2024,1,Other,10,4.97,4,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Budget,Medium,19.88,1,1,0,Yes,0,Returning,North,ORD10207,10,65,1,Sydney,USA,Standard,0.04,0:08:00,10,7657,2,Chocolate & Biscuits,High,95.88,TRUE,22.79,0,In-Store,2
User1,user1000958@outlook.com,UK,54374,42,Other,English,1,Generic Product,Beauty,24.78405983,1,Cash on Delivery,25,11.05,16,Gum,27.16,TRUE,1.9,Delayed Order,Negative,TRUE,Mobile,Edge,MacOS,0.197.144.161,Email,1,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,1/16/2025,Beauty,82.38872719,7,0,0,274.7862366,554.5922455,54.92351543,High,7/28/2023,0,1,1,1,349,290,261,244,239,4,1,0,11/14/2024,1,Other,5,21.25,5,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Regular,Medium,106.25,1,1,0,Yes,0,Returning,East,ORD10208,6,83,2,Sydney,Germany,Express,0.69,0:06:00,20,2113,1,Candy & Gum,Low,86.23,TRUE,16.93,1,Web,1
User1,user1000958@outlook.com,Australia,54374,42,Other,English,1,Generic Product,Clothing,350.5639078,2,Debit Card,25,11.05,13,Snacks,75.44,TRUE,4.3,Delayed Order,Negative,TRUE,Tablet,Chrome,MacOS,0.197.144.161,Search,1.24,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,9/29/2024,Electronics,306.5903778,5,15,1,274.7862366,554.5922455,54.92351543,High,7/29/2023,1,1,0,0,349,290,261,244,239,4,1,0,2/10/2025,1,Other,5,35.65,2,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Candy,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Premium,Medium,71.3,1,1,0,Yes,0,Returning,South,ORD10209,7,8,0,São Paulo,India,Express,0.8,0:03:00,3,3614,4,Candy & Gum,Low,16.79,TRUE,25.68,0,Web,2
User1,user1000958@outlook.com,USA,54374,42,Other,English,1,Generic Product,Clothing,51.87446541,0,Debit Card,25,11.05,18,Candy,24.66,TRUE,2,Delayed Order,Negative,TRUE,Mobile,Chrome,MacOS,0.197.144.161,Direct,0.69,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,1/6/2025,Beauty,373.1858322,7,10,7,274.7862366,554.5922455,54.92351543,High,7/30/2023,0,0,1,1,349,290,261,244,239,4,1,0,9/24/2024,0,Other,5,1.72,3,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Beverages,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Premium,Medium,5.16,0,0,0,Yes,0,Returning,South,ORD10210,8,56,0,Mumbai,USA,Standard,0.06,0:06:00,5,4115,5,Beverages & Snacks,Low,32.68,TRUE,26.84,1,Web,2
User1,user1000958@outlook.com,Brazil,54374,42,Other,English,1,Generic Product,Clothing,239.7175725,2,Debit Card,25,11.05,15,Candy,75.8,TRUE,3,Delayed Order,Negative,TRUE,Tablet,Chrome,MacOS,0.197.144.161,Social Media,0.95,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,11/8/2024,Electronics,386.4395453,3,10,4,274.7862366,554.5922455,54.92351543,High,7/31/2023,1,1,1,1,349,290,261,244,239,4,1,0,10/25/2024,0,Other,10,16.02,2,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Candy,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Regular,Medium,32.04,0,1,0,Yes,0,Returning,South,ORD10211,1,72,1,Sydney,Germany,Express,0.11,0:02:00,13,1673,2,Candy & Gum,Low,17.25,TRUE,19.46,0,In-Store,1
User1,user1000958@outlook.com,UK,54374,42,Other,English,0,Generic Product,Clothing,449.2341474,5,Cash on Delivery,25,11.05,4,Candy,62.43,TRUE,2.7,Delayed Order,Negative,TRUE,Desktop,Chrome,MacOS,0.197.144.161,Direct,2.3,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,10/15/2024,Clothing,492.5562029,4,0,2,274.7862366,554.5922455,54.92351543,High,8/1/2023,1,1,1,0,349,290,261,244,239,4,1,0,11/6/2024,1,Other,15,3.98,1,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Candy,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Regular,Medium,3.98,0,1,0,Yes,0,Returning,East,ORD10212,2,40,2,São Paulo,Brazil,Standard,0.73,0:01:00,1,2684,2,Beverages & Snacks,Low,60.13,FALSE,21.76,0,Web,1
User1,user1000958@outlook.com,Germany,54374,42,Other,English,1,Generic Product,Electronics,302.4706578,2,Cash on Delivery,25,11.05,19,Candy,39.78,TRUE,3.3,Delayed Order,Negative,TRUE,Desktop,Chrome,MacOS,0.197.144.161,Search,2.46,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,9/27/2024,Beauty,222.9352012,3,5,8,274.7862366,554.5922455,54.92351543,High,8/2/2023,1,1,1,0,349,290,261,244,239,4,1,0,11/16/2024,1,Other,0,20.42,2,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Regular,Medium,40.84,0,0,0,Yes,0,Returning,East,ORD10213,2,49,3,London,Germany,Express,0.83,0:10:00,11,7833,3,Candy & Gum,High,71.22,TRUE,16.48,0,Web,1
User1,user1000958@outlook.com,India,54374,42,Other,English,0,Generic Product,Clothing,107.4927313,2,Credit Card,25,11.05,2,Chocolate,43.45,TRUE,1.1,Delayed Order,Negative,TRUE,Desktop,Edge,MacOS,0.197.144.161,Search,1.8,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,11/6/2024,Beauty,25.89199291,6,15,6,274.7862366,554.5922455,54.92351543,High,8/3/2023,0,1,0,0,349,290,261,244,239,4,1,0,10/18/2024,1,Other,0,38.56,5,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Candy,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Regular,Medium,192.8,1,0,0,Yes,0,Returning,East,ORD10214,9,28,0,São Paulo,Australia,Standard,0.06,0:08:00,20,4165,0,Candy & Gum,High,31.71,FALSE,11.53,0,Web,2
User1,user1000958@outlook.com,USA,54374,42,Other,English,0,Generic Product,Electronics,405.8995221,2,Credit Card,25,11.05,9,Candy,64.45,TRUE,1.3,Delayed Order,Negative,TRUE,Desktop,Firefox,MacOS,0.197.144.161,Social Media,2.33,57.807888,0.790477488,6.32,3.16,90.23381441,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,2/4/2025,Clothing,428.7980298,3,15,7,274.7862366,554.5922455,54.92351543,High,8/4/2023,1,0,0,1,349,290,261,244,239,4,1,0,9/6/2024,0,Other,15,24.9,5,2,1,0,0:00:00,0:00:00,0:00:00,0,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.16862,Low,2791,Premium,Medium,124.5,0,0,0,Yes,0,Returning,East,ORD10215,6,69,0,New York,Brazil,Express,0.21,0:01:00,6,6153,1,Chocolate & Biscuits,Low,53.95,TRUE,19.44,0,In-Store,2
